f_Hz_Median,ICI,num_Clicks,var_RI
 7360.00,  0.3851318, 12,  0.0000069
 5976.00,  0.2354431, 9,  0.0000099
 6472.00,  0.3428345, 9,  0.0000097
 6656.00,  0.5485229, 8,  0.0000075
 6008.00,  0.3477478, 9,  0.0000102
 6888.00,  0.3240356, 8,  0.0000100
 8960.00,  0.0112915, 25,  0.0000093
 4152.00,  0.0058594, 54,  0.0000253
 7352.00,  0.3892822, 8,  0.0000075
 7328.00,  0.5797119, 8,  0.0000100
 5704.00,  0.7525635, 8,  0.0000069
 7352.00,  0.4555359, 11,  0.0000111
 6488.00,  0.7966919, 8,  0.0000102
 6640.00,  0.1715088, 8,  0.0000106
 6608.00,  0.2926636, 9,  0.0000097
 7344.00,  0.6615295, 9,  0.0000084
 6144.00,  0.3508911, 8,  0.0000078
 7336.00,  0.0640259, 14,  0.0000124
 4896.00,  0.0107117, 21,  0.0000158
 7368.00,  0.1666260, 8,  0.0000190
 7360.00,  0.0526733, 20,  0.0000176
 7384.00,  0.1156006, 8,  0.0000120
 7192.00,  0.0456543, 9,  0.0000118
 7360.00,  0.1016846, 33,  0.0000148
 4448.00,  0.0068970, 14,  0.0000150
 7352.00,  0.0992737, 19,  0.0000150
 4488.00,  0.1710510, 11,  0.0000154
 5480.00,  0.1536255, 9,  0.0000167
 7344.00,  0.1818848, 14,  0.0000167
 4952.00,  0.1987305, 14,  0.0000135
 7352.00,  0.1823120, 33,  0.0000135
 7352.00,  0.1275635, 14,  0.0000172
 7360.00,  0.1863403, 11,  0.0000174
 4512.00,  0.0049438, 19,  0.0000147
 6408.00,  0.0069580, 14,  0.0000147
 7360.00,  0.0083923, 63,  0.0000105
 9072.00,  0.1035767, 10,  0.0000112
 7328.00,  0.1837463, 11,  0.0000112
 7024.00,  0.0633850, 17,  0.0000129
 6608.00,  0.0472412, 22,  0.0000127
 6080.00,  0.1937866, 10,  0.0000087
 8224.00,  0.0054626, 37,  0.0000137
 5232.00,  0.0055542, 15,  0.0000141
 6616.00,  0.0036621, 20,  0.0000141
 6616.00,  0.0311890, 135,  0.0000118
 6616.00,  0.1113586, 35,  0.0000114
 8608.00,  0.0290527, 13,  0.0000114
 6608.00,  0.1621094, 13,  0.0000080
 6624.00,  0.0371704, 24,  0.0000122
 8232.00,  0.0073242, 10,  0.0000125
 6616.00,  0.0050049, 10,  0.0000122
 4584.00,  0.0351563, 71,  0.0000122
 6608.00,  0.0465393, 17,  0.0000110
 5544.00,  0.0090332, 70,  0.0000110
 8824.00,  0.0456848, 25,  0.0000110
 6704.00,  0.0051880, 94,  0.0000120
 8304.00,  0.0055237, 19,  0.0000120
 6760.00,  0.1888733, 17,  0.0000096
 6704.00,  0.1004333, 17,  0.0000119
 7376.00,  0.1500854, 9,  0.0000114
 7224.00,  0.0070801, 35,  0.0000078
 6616.00,  0.0040588, 11,  0.0000116
 7368.00,  0.0862732, 13,  0.0000120
 6616.00,  0.0601196, 24,  0.0000123
 6128.00,  0.0466919, 16,  0.0000123
 7360.00,  0.0935974, 31,  0.0000123
 8400.00,  0.0237427, 50,  0.0000082
 7352.00,  0.1894531, 16,  0.0000074
 8960.00,  0.0739136, 13,  0.0000376
 7352.00,  0.3033142, 11,  0.0000225
 7368.00,  0.1643066, 12,  0.0000315
 4656.00,  0.3415222, 13,  0.0000263
 7360.00,  0.2256470, 18,  0.0000180
 7352.00,  0.1580811, 19,  0.0000205
 8512.00,  0.2194824, 11,  0.0000219
 7376.00,  0.1016846, 56,  0.0000219
 7360.00,  0.1797485, 8,  0.0000175
 7360.00,  0.2419434, 10,  0.0000157
 4776.00,  0.0099487, 48,  0.0000157
 4712.00,  0.2450562, 12,  0.0000157
 7352.00,  0.0712891, 327,  0.0000130
 5688.00,  0.1476746, 11,  0.0000091
 7360.00,  0.0734863, 24,  0.0000091
 7360.00,  0.1403198, 22,  0.0000085
 9064.00,  0.1474304, 21,  0.0000085
 7352.00,  0.0471191, 40,  0.0000158
 8744.00,  0.1373596, 9,  0.0000158
 7344.00,  0.1812744, 14,  0.0000114
 9144.00,  0.0092773, 8,  0.0000097
 7352.00,  0.0450439, 82,  0.0000097
 7336.00,  0.1926575, 11,  0.0000137
 8784.00,  0.0042114, 278,  0.0000137
 8992.00,  0.0047607, 110,  0.0000143
 5464.00,  0.0040283, 36,  0.0000090
 8472.00,  0.0197449, 121,  0.0000090
 7352.00,  0.1495361, 26,  0.0000084
 9152.00,  0.1418152, 23,  0.0000125
 8784.00,  0.0046997, 104,  0.0000125
 9152.00,  0.0045166, 20,  0.0000124
 8480.00,  0.2080688, 10,  0.0000093
 8712.00,  0.0039673, 246,  0.0000093
 7360.00,  0.0046692, 11,  0.0000098
 7920.00,  0.0048218, 30,  0.0000141
 9144.00,  0.0037842, 117,  0.0000148
 9144.00,  0.0039368, 17,  0.0000148
 7352.00,  0.0056763, 12,  0.0000099
 9136.00,  0.0040283, 10,  0.0000099
 9152.00,  0.0036621, 89,  0.0000098
 9152.00,  0.0034180, 109,  0.0000098
 8624.00,  0.0043945, 9,  0.0000125
 9088.00,  0.0051880, 22,  0.0000125
 7360.00,  0.0050659, 14,  0.0000125
 8680.00,  0.0055542, 22,  0.0000092
 8504.00,  0.0039063, 113,  0.0000092
 7360.00,  0.1804810, 10,  0.0000075
 5264.00,  0.1616516, 9,  0.0000109
 4752.00,  0.3477478, 11,  0.0000109
 7360.00,  0.0895691, 39,  0.0000129
 7360.00,  0.0887451, 59,  0.0000129
 7360.00,  0.1258850, 13,  0.0000088
 5888.00,  0.0937805, 115,  0.0000092
 6600.00,  0.1039429, 101,  0.0000136
 6384.00,  0.0834656, 77,  0.0000138
 7360.00,  0.1010742, 40,  0.0000093
 7360.00,  0.0957031, 24,  0.0000091
 6296.00,  0.1086426, 8,  0.0000118
 4264.00,  0.1066895, 62,  0.0000130
 4392.00,  0.1566467, 175,  0.0000130
 4920.00,  0.1967468, 45,  0.0000092
 5384.00,  0.1846313, 36,  0.0000122
 7360.00,  0.5740967, 8,  0.0000118
 4384.00,  0.1790161, 26,  0.0000084
 7360.00,  0.1926880, 14,  0.0000081
 7360.00,  0.1739502, 18,  0.0000081
 6840.00,  0.6679077, 9,  0.0000149
 7360.00,  0.0561829, 11,  0.0000147
 8976.00,  0.0051270, 18,  0.0000146
 6616.00,  0.2118530, 12,  0.0000144
 4360.00,  0.1778564, 10,  0.0000110
 7352.00,  0.2453003, 13,  0.0000148
 7368.00,  0.1759644, 16,  0.0000101
 6344.00,  0.1580811, 8,  0.0000141
 4856.00,  0.2097168, 9,  0.0000141
 4680.00,  0.0954590, 8,  0.0000116
 4392.00,  0.0701599, 25,  0.0000161
 4240.00,  0.0603638, 26,  0.0000161
 6616.00,  0.0851440, 30,  0.0000101
 6616.00,  0.0657654, 9,  0.0000148
 6928.00,  0.0035400, 12115,  0.0000273
 6800.00,  0.0348511, 30,  0.0000139
 8472.00,  0.1079102, 12,  0.0000139
 6616.00,  0.1482544, 12,  0.0000139
 6400.00,  0.0290527, 14,  0.0000190
 6184.00,  0.0125732, 18,  0.0000190
 5392.00,  0.0406494, 28,  0.0000142
 4104.00,  0.3082886, 9,  0.0000110
 6632.00,  0.0758057, 41,  0.0000158
 7360.00,  0.2136230, 10,  0.0000157
 4136.00,  0.4804688, 9,  0.0000120
 7368.00,  0.2652588, 8,  0.0000118
 4168.00,  0.2510986, 8,  0.0000140
 4152.00,  0.4254150, 8,  0.0000155
 6872.00,  0.3548889, 15,  0.0000133
 4136.00,  0.3981323, 12,  0.0000171
 7360.00,  0.3108826, 33,  0.0000170
 4112.00,  0.4395752, 8,  0.0000126
 7352.00,  0.5104980, 12,  0.0000148
 4104.00,  0.2202759, 10,  0.0000148
 4120.00,  0.2806091, 21,  0.0000148
 4112.00,  0.0906372, 8,  0.0000121
 6616.00,  0.1840820, 9,  0.0000121
 4144.00,  0.4817505, 10,  0.0000121
 4144.00,  0.2120361, 10,  0.0000129
 4984.00,  0.2909546, 11,  0.0000172
 6632.00,  0.0711060, 104,  0.0000172
 4120.00,  0.2947998, 18,  0.0000177
 7344.00,  0.4335938, 21,  0.0000135
 4144.00,  0.2629089, 13,  0.0000135
 7360.00,  0.6162109, 11,  0.0000163
 4144.00,  0.1701050, 9,  0.0000163
 4744.00,  0.3621216, 17,  0.0000141
 4152.00,  0.1410522, 11,  0.0000141
 7352.00,  0.2944641, 11,  0.0000148
 4144.00,  0.2292175, 43,  0.0000148
 7360.00,  0.2280579, 27,  0.0000148
 4136.00,  0.3081970, 15,  0.0000103
 7360.00,  0.3348999, 22,  0.0000103
 5216.00,  0.1458130, 15,  0.0000101
 7352.00,  0.1924133, 25,  0.0000101
 7352.00,  0.2639771, 23,  0.0000136
 7352.00,  0.1928406, 47,  0.0000134
 4088.00,  0.3032227, 15,  0.0000097
 7344.00,  0.2605591, 33,  0.0000097
 7352.00,  0.1949463, 68,  0.0000098
 7360.00,  0.2359619, 18,  0.0000124
 4184.00,  0.2998047, 14,  0.0000124
 4168.00,  0.2075195, 9,  0.0000124
 7352.00,  0.4629517, 14,  0.0000104
 4304.00,  0.2086182, 8,  0.0000104
 4144.00,  0.2467651, 12,  0.0000103
 4128.00,  0.1204224, 9,  0.0000103
 4864.00,  0.2307739, 36,  0.0000103
 4864.00,  0.2244263, 18,  0.0000140
 7352.00,  0.3341980, 19,  0.0000140
 4104.00,  0.2168579, 27,  0.0000140
 7328.00,  0.1815491, 21,  0.0000140
 4096.00,  0.2881165, 33,  0.0000102
 4112.00,  0.2695923, 24,  0.0000101
 4856.00,  0.2791138, 14,  0.0000101
 4088.00,  0.2018738, 19,  0.0000140
 4120.00,  0.2272034, 23,  0.0000140
 4864.00,  0.1873779, 48,  0.0000140
 4136.00,  0.3773193, 10,  0.0000105
 4120.00,  0.1999512, 10,  0.0000105
 7344.00,  0.2993164, 26,  0.0000105
 4864.00,  0.1774292, 68,  0.0000110
 4120.00,  0.2346191, 8,  0.0000118
 4152.00,  0.1279297, 13,  0.0000118
 5928.00,  0.1855774, 15,  0.0000118
 4144.00,  0.1358643, 18,  0.0000118
 7352.00,  0.1469116, 88,  0.0000118
 4128.00,  0.1709595, 9,  0.0000085
 4384.00,  0.2741699, 11,  0.0000085
 7352.00,  0.2855530, 39,  0.0000085
 4248.00,  0.4200439, 9,  0.0000120
 7360.00,  0.2487793, 14,  0.0000091
 4176.00,  0.1577759, 20,  0.0000091
 7360.00,  0.3656006, 12,  0.0000091
 4160.00,  0.2692871, 8,  0.0000098
 7352.00,  0.2071228, 15,  0.0000098
 7360.00,  0.3647156, 31,  0.0000135
 7360.00,  0.1629028, 56,  0.0000134
 7352.00,  0.2775269, 118,  0.0000097
 7360.00,  0.2711182, 14,  0.0000130
 6784.00,  0.3876648, 11,  0.0000095
 6528.00,  0.2551270, 8,  0.0000095
 7368.00,  0.2960815, 58,  0.0000096
 5968.00,  0.2381592, 21,  0.0000132
 7352.00,  0.1906128, 21,  0.0000132
 4160.00,  0.1160278, 16,  0.0000092
 4384.00,  0.3885498, 9,  0.0000095
 7352.00,  0.5708618, 18,  0.0000095
 7360.00,  0.1093140, 46,  0.0000129
 7336.00,  0.1914063, 8,  0.0000129
 4144.00,  0.2942200, 9,  0.0000094
 7344.00,  0.2694092, 8,  0.0000094
 7352.00,  0.2729187, 11,  0.0000095
 6608.00,  0.0612183, 110,  0.0000095
 4112.00,  0.2618408, 10,  0.0000136
 7344.00,  0.3646240, 18,  0.0000137
 5800.00,  0.0656738, 71,  0.0000137
 5368.00,  0.2046509, 16,  0.0000096
 7344.00,  0.1793213, 16,  0.0000096
 6096.00,  0.1915283, 18,  0.0000096
 5680.00,  0.0603333, 27,  0.0000131
 6016.00,  0.1221924, 18,  0.0000137
 6112.00,  0.2023315, 10,  0.0000139
 6624.00,  0.1324158, 99,  0.0000101
 7352.00,  0.1631470, 70,  0.0000098
 7352.00,  0.1573792, 165,  0.0000137
 7344.00,  0.1747742, 25,  0.0000136
 7360.00,  0.1730347, 75,  0.0000094
 6472.00,  0.8009644, 8,  0.0000093
 7352.00,  0.4173584, 8,  0.0000129
 6456.00,  0.2665405, 8,  0.0000086
 5368.00,  0.1012573, 30,  0.0000088
 6048.00,  0.1998291, 8,  0.0000125
 7432.00,  0.0149841, 151,  0.0000136
 6784.00,  0.0036011, 91,  0.0000136
 7360.00,  0.2574463, 10,  0.0000136
 4984.00,  0.0812378, 12,  0.0000090
 4120.00,  0.2797852, 11,  0.0000090
 4176.00,  0.0789185, 34,  0.0000128
 7368.00,  0.1514282, 12,  0.0000126
 4440.00,  0.1170044, 14,  0.0000126
 4144.00,  0.1424866, 9,  0.0000127
 4128.00,  0.1387329, 12,  0.0000089
 5848.00,  0.1338501, 9,  0.0000082
 4120.00,  0.1030273, 10,  0.0000117
 4128.00,  0.0832520, 19,  0.0000117
 7352.00,  0.3895874, 8,  0.0000120
 7360.00,  0.7060547, 8,  0.0000120
 5472.00,  0.4411316, 9,  0.0000083
 8432.00,  0.3149414, 8,  0.0000131
 5072.00,  0.1265259, 8,  0.0000086
 8320.00,  0.1698608, 10,  0.0000080
 5816.00,  0.0112305, 11,  0.0000122
 6128.00,  0.0726929, 16,  0.0000080
 7352.00,  0.1309814, 12,  0.0000111
 4952.00,  0.0034180, 39,  0.0000091
 6728.00,  0.1720581, 18,  0.0000138
 5848.00,  0.0055542, 16,  0.0000106
 7360.00,  0.4418945, 9,  0.0000106
 5416.00,  0.0096436, 59,  0.0000100
 7352.00,  0.1250610, 18,  0.0000100
 7696.00,  0.1766357, 14,  0.0000125
 5352.00,  0.2235718, 8,  0.0000082
 6168.00,  0.5327148, 8,  0.0000123
 7360.00,  0.5142822, 12,  0.0000150
 5656.00,  0.5630798, 11,  0.0000150
 7352.00,  0.2780457, 9,  0.0000097
 6160.00,  0.3018188, 10,  0.0000137
 7264.00,  0.0040283, 9,  0.0000083
 6592.00,  0.0034180, 10,  0.0000083
 6632.00,  0.0041199, 19,  0.0000095
 6600.00,  0.0411072, 37,  0.0000149
 7368.00,  0.0349121, 19,  0.0000092
 6608.00,  0.0285034, 125,  0.0000099
 6280.00,  0.2202148, 10,  0.0000135
 6616.00,  0.0529480, 11,  0.0000095
 6640.00,  0.0595093, 92,  0.0000104
 8800.00,  0.0040894, 20,  0.0000158
 7400.00,  0.0042725, 55,  0.0000196
 7344.00,  0.4074402, 17,  0.0000171
 7088.00,  0.0045166, 200,  0.0000141
 7096.00,  0.0062256, 28,  0.0000271
 7200.00,  0.0040894, 338,  0.0000132
 7448.00,  0.6637573, 12,  0.0000172
 6896.00,  0.0064697, 56,  0.0000138
 7600.00,  0.0036926, 29,  0.0000152
 7408.00,  0.0054932, 473,  0.0000177
 7408.00,  0.0057983, 20,  0.0000157
 4864.00,  0.0055847, 751,  0.0000217
 7088.00,  0.0053101, 308,  0.0000225
 7360.00,  0.3855286, 15,  0.0000180
 4848.00,  0.1068726, 54,  0.0000141
 4104.00,  0.7201538, 9,  0.0000160
 4864.00,  0.1416321, 29,  0.0000160
 6152.00,  0.0873413, 79,  0.0000228
 4856.00,  0.0866089, 106,  0.0000243
 6200.00,  0.2114258, 9,  0.0000190
 4920.00,  0.0906372, 70,  0.0000190
 4744.00,  0.1024780, 10,  0.0000173
 7368.00,  0.0704956, 18,  0.0000176
 6616.00,  0.3066101, 15,  0.0000140
 7360.00,  0.3196411, 10,  0.0000108
 4200.00,  0.1997986, 9,  0.0000138
 8536.00,  0.1997681, 16,  0.0000138
 7360.00,  0.1593628, 12,  0.0000138
 4128.00,  0.2156982, 18,  0.0000104
 7824.00,  0.1537476, 38,  0.0000107
 4248.00,  0.0948486, 10,  0.0000111
 7440.00,  0.1126099, 50,  0.0000103
 7368.00,  0.0926514, 16,  0.0000103
 7352.00,  0.1334229, 24,  0.0000136
 7368.00,  0.1198730, 10,  0.0000137
 4120.00,  0.0858765, 57,  0.0000128
 4248.00,  0.0714111, 46,  0.0000128
 4112.00,  0.3215332, 11,  0.0000095
 7352.00,  0.0994873, 12,  0.0000127
 4336.00,  0.0943909, 35,  0.0000098
 7368.00,  0.2255249, 11,  0.0000099
 4136.00,  0.1119995, 21,  0.0000096
 7352.00,  0.2719727, 8,  0.0000128
 4128.00,  0.1203308, 11,  0.0000128
 7360.00,  0.0692749, 193,  0.0000129
 7360.00,  0.0847778, 54,  0.0000096
 4240.00,  0.0573120, 18,  0.0000094
 7360.00,  0.4354858, 9,  0.0000094
 4144.00,  0.0873108, 19,  0.0000094
 6784.00,  0.1022034, 13,  0.0000130
 6096.00,  0.0468140, 9,  0.0000130
 7368.00,  0.0618896, 9,  0.0000091
 4320.00,  0.0361938, 17,  0.0000122
 7344.00,  0.0211792, 31,  0.0000086
 7344.00,  0.1456299, 14,  0.0000145
 7360.00,  0.0782166, 15,  0.0000161
 7352.00,  0.1102905, 12,  0.0000191
 4336.00,  0.5663452, 8,  0.0000133
 4352.00,  0.1832275, 10,  0.0000228
 4496.00,  0.3695679, 11,  0.0000195
 4888.00,  0.0599365, 33,  0.0000195
 4808.00,  0.3510437, 9,  0.0000195
 4472.00,  0.0887451, 12,  0.0000180
 4352.00,  0.2345886, 11,  0.0000332
 4352.00,  0.0972900, 34,  0.0000332
 4256.00,  0.0918579, 181,  0.0000281
 4352.00,  0.3852539, 8,  0.0000263
 9008.00,  0.0531616, 954,  0.0000221
 5152.00,  0.1404419, 11,  0.0000265
 4408.00,  0.0832214, 73,  0.0000314
 4408.00,  0.5175781, 14,  0.0000249
 4416.00,  0.4339600, 8,  0.0000208
 4144.00,  0.2824707, 13,  0.0000303
 4144.00,  0.1423035, 11,  0.0000303
 4344.00,  0.2385864, 10,  0.0000261
 4104.00,  0.0994873, 20,  0.0000262
 4128.00,  0.0989685, 101,  0.0000262
 4376.00,  0.1892090, 14,  0.0000298
 4336.00,  0.0949097, 96,  0.0000260
 4336.00,  0.1091309, 12,  0.0000295
 5216.00,  0.4288635, 9,  0.0000292
 4144.00,  0.1104736, 38,  0.0000252
 4320.00,  0.2565918, 9,  0.0000280
 7368.00,  0.5483398, 11,  0.0000282
 4208.00,  0.1070862, 13,  0.0000237
 4512.00,  0.1002808, 12,  0.0000272
 4160.00,  0.1010132, 25,  0.0000272
 4144.00,  0.1123047, 8,  0.0000277
 7352.00,  0.1031189, 11,  0.0000249
 4336.00,  0.1365662, 31,  0.0000249
 4136.00,  0.4034729, 11,  0.0000248
 4128.00,  0.1846313, 8,  0.0000248
 4392.00,  0.0937500, 32,  0.0000187
 4352.00,  0.1080933, 10,  0.0000141
 6256.00,  0.0076294, 15,  0.0000671
 5320.00,  0.0054321, 30,  0.0000379
 5056.00,  0.0289612, 9,  0.0000406
 7360.00,  0.0960999, 9,  0.0000122
 7352.00,  0.1590576, 12,  0.0000119
 4496.00,  0.1849365, 9,  0.0000119
 7360.00,  0.1380005, 24,  0.0000119
 4560.00,  0.3726807, 8,  0.0000084
 7360.00,  0.1239319, 37,  0.0000084
 7368.00,  0.1184082, 104,  0.0000084
 7360.00,  0.0848999, 64,  0.0000119
 7376.00,  0.1513062, 30,  0.0000119
 4248.00,  0.1401367, 16,  0.0000085
 4272.00,  0.1397095, 8,  0.0000085
 7360.00,  0.1238708, 19,  0.0000085
 7360.00,  0.1062622, 24,  0.0000085
 7368.00,  0.0791626, 54,  0.0000120
 4152.00,  0.1292725, 18,  0.0000122
 6232.00,  0.0679016, 95,  0.0000122
 4128.00,  0.1175537, 24,  0.0000090
 7360.00,  0.0563354, 55,  0.0000090
 7368.00,  0.0668335, 96,  0.0000126
 7352.00,  0.0614624, 126,  0.0000127
 7360.00,  0.1969299, 19,  0.0000100
 6784.00,  0.0893555, 77,  0.0000110
 4152.00,  0.0812378, 12,  0.0000120
 4128.00,  0.0722656, 10,  0.0000085
 7360.00,  0.0802917, 9,  0.0000085
 7360.00,  0.0750122, 24,  0.0000120
 4104.00,  0.1032715, 34,  0.0000123
 7368.00,  0.0951233, 17,  0.0000123
 7352.00,  0.1358948, 15,  0.0000086
 7360.00,  0.0971680, 12,  0.0000123
 7352.00,  0.0947876, 37,  0.0000123
 4328.00,  0.0460205, 8,  0.0000149
 4864.00,  0.0494995, 110,  0.0000111
 7352.00,  0.0064697, 116,  0.0000120
 7880.00,  0.0116577, 37,  0.0000087
 7352.00,  0.2590332, 20,  0.0000204
 7672.00,  0.4308472, 10,  0.0000204
 7360.00,  0.2076416, 15,  0.0000204
 7360.00,  0.4891968, 18,  0.0000204
 7368.00,  0.2830200, 9,  0.0000238
 7072.00,  0.0427856, 68,  0.0000126
 7712.00,  0.0076904, 36,  0.0000126
 7360.00,  0.1727295, 20,  0.0000089
 4720.00,  0.0732117, 163,  0.0000606
 4296.00,  0.0432129, 124,  0.0001022
 7872.00,  0.0213623, 209,  0.0001216
 6944.00,  0.0247803, 40,  0.0001263
 4424.00,  0.0535889, 21,  0.0001263
 6104.00,  0.0203857, 225,  0.0001263
 5928.00,  0.0614014, 11,  0.0001313
 5920.00,  0.0465088, 11,  0.0001313
 5648.00,  0.2273254, 9,  0.0001313
 6096.00,  0.1381836, 21,  0.0001069
 4168.00,  0.1112061, 42,  0.0000201
 4224.00,  0.0659180, 24,  0.0000173
 7352.00,  0.0484009, 13,  0.0000136
 6016.00,  0.0112305, 26,  0.0000181
 8440.00,  0.0082397, 30,  0.0000181
 6160.00,  0.0087280, 750,  0.0000177
 7352.00,  0.0517578, 15,  0.0000173
 6120.00,  0.0222168, 52,  0.0000199
 6832.00,  0.0217590, 21,  0.0000199
 6144.00,  0.0248413, 16,  0.0000226
 6904.00,  0.0081177, 194,  0.0000226
 6248.00,  0.0162048, 29,  0.0000226
 7504.00,  0.0036621, 278,  0.0000250
 8472.00,  0.0151978, 12,  0.0000250
 7008.00,  0.0039978, 11,  0.0000250
 9144.00,  0.0042114, 99,  0.0000250
 5440.00,  0.0408325, 8,  0.0000221
 5256.00,  0.0189819, 15,  0.0000221
 9016.00,  0.0086060, 49,  0.0000221
 5088.00,  0.0133972, 67,  0.0000221
 5312.00,  0.0339966, 13,  0.0000279
 5360.00,  0.0189819, 37,  0.0000279
 6256.00,  0.0068359, 728,  0.0000279
 6376.00,  0.0442505, 13,  0.0000243
 6416.00,  0.0113525, 104,  0.0000243
 6352.00,  0.0082703, 355,  0.0000245
 8216.00,  0.0515442, 9,  0.0000215
 9088.00,  0.0429077, 38,  0.0000203
 6336.00,  0.0097046, 27,  0.0000203
 8184.00,  0.0288696, 49,  0.0000203
 8000.00,  0.0054321, 86,  0.0000222
 5400.00,  0.0484314, 13,  0.0000190
 6280.00,  0.0092773, 209,  0.0000190
 6608.00,  0.0105591, 31,  0.0000190
 8960.00,  0.0127563, 60,  0.0000192
 6560.00,  0.0094604, 256,  0.0000192
 8264.00,  0.0264893, 48,  0.0000238
 4240.00,  0.0382690, 20,  0.0000238
 7704.00,  0.0228882, 58,  0.0000264
 5448.00,  0.0063782, 1065,  0.0000264
 8336.00,  0.0211792, 59,  0.0000181
 7752.00,  0.0075684, 24,  0.0000181
 7816.00,  0.0520325, 31,  0.0000181
 6328.00,  0.0082397, 268,  0.0000181
 6024.00,  0.0239563, 45,  0.0000212
 4256.00,  0.0056763, 82,  0.0000207
 5408.00,  0.0353394, 12,  0.0000207
 5352.00,  0.0095215, 58,  0.0000149
 4296.00,  0.0802307, 11,  0.0000145
 6872.00,  0.0046387, 28,  0.0000727
 6880.00,  0.0056152, 931,  0.0000727
 6992.00,  0.0189209, 48,  0.0000727
 6688.00,  0.0250244, 26,  0.0000402
 6984.00,  0.0200806, 19,  0.0000402
 6560.00,  0.0751343, 101,  0.0000402
 6728.00,  0.0479431, 23,  0.0000305
 6824.00,  0.0317383, 15,  0.0000266
 6776.00,  0.0697021, 10,  0.0000307
 6920.00,  0.0474854, 11,  0.0000307
 5352.00,  0.0112000, 119,  0.0000285
 6792.00,  0.0133057, 13,  0.0000224
 4920.00,  0.0817871, 9,  0.0000135
 7344.00,  0.2618408, 32,  0.0000149
 4992.00,  0.1797485, 8,  0.0000149
 7344.00,  0.1383362, 15,  0.0000146
 4256.00,  0.2310791, 12,  0.0000109
 5216.00,  0.2044678, 18,  0.0000135
 6600.00,  0.1656799, 35,  0.0000115
 6648.00,  0.2058716, 8,  0.0000148
 7360.00,  0.2404175, 11,  0.0000148
 6680.00,  0.2083130, 8,  0.0000112
 7336.00,  0.3474731, 16,  0.0000146
 7360.00,  0.0247192, 19,  0.0000148
 6656.00,  0.2973938, 11,  0.0000114
 7344.00,  0.1328125, 65,  0.0000114
 4168.00,  0.1861877, 9,  0.0000117
 7344.00,  0.2459106, 22,  0.0000146
 4560.00,  0.1598511, 8,  0.0000194
 4312.00,  0.1463013, 12,  0.0000193
 7352.00,  0.1115417, 11,  0.0000202
 7352.00,  0.1772766, 21,  0.0000159
 4312.00,  0.2105713, 11,  0.0000159
 6336.00,  0.0039673, 245,  0.0000182
 7600.00,  0.0889587, 17,  0.0000175
 6376.00,  0.0040894, 36,  0.0000145
 4368.00,  0.0041504, 68,  0.0000170
 7360.00,  0.4159546, 8,  0.0000163
 7736.00,  0.4924316, 10,  0.0000163
 7352.00,  0.4144287, 30,  0.0000159
 5712.00,  0.1693726, 15,  0.0000115
 7560.00,  0.1206665, 14,  0.0000153
 7352.00,  0.2306519, 13,  0.0000107
 7352.00,  0.0821838, 35,  0.0000104
 7352.00,  0.0798950, 14,  0.0000089
 7352.00,  0.3617554, 8,  0.0000092
 7352.00,  0.2526550, 17,  0.0000140
 7368.00,  0.3020935, 9,  0.0000150
 4360.00,  0.2657471, 8,  0.0000152
 7352.00,  0.0043945, 50,  0.0000162
 9152.00,  0.0034790, 186,  0.0000116
 7352.00,  0.1153564, 17,  0.0000116
 6608.00,  0.0318604, 12,  0.0000145
 7360.00,  0.0039063, 45,  0.0000089
 7360.00,  0.0039368, 9,  0.0000097
 7352.00,  0.0043945, 35,  0.0000145
 9080.00,  0.0038452, 34,  0.0000145
 7360.00,  0.0035095, 13,  0.0000149
 7368.00,  0.0053101, 56,  0.0000149
 8552.00,  0.0036621, 23,  0.0000114
 8888.00,  0.0034485, 17,  0.0000114
 8632.00,  0.0032349, 83,  0.0000112
 9152.00,  0.0036621, 40,  0.0000112
 7352.00,  0.0037231, 26,  0.0000112
 8824.00,  0.0042725, 101,  0.0000146
 8704.00,  0.0043945, 24,  0.0000098
 7360.00,  0.0037231, 29,  0.0000096
 7344.00,  0.0056763, 40,  0.0000145
 7352.00,  0.0192261, 8,  0.0000145
 6376.00,  0.0047302, 23,  0.0000145
 8216.00,  0.0034180, 28,  0.0000143
 7352.00,  0.0045776, 26,  0.0000143
 7392.00,  0.0040283, 25,  0.0000108
 7360.00,  0.5032043, 25,  0.0000161
 7360.00,  0.4943237, 26,  0.0000168
 4456.00,  0.3745117, 43,  0.0000169
 7352.00,  0.3933105, 20,  0.0000130
 7360.00,  0.2172546, 119,  0.0000170
 5088.00,  0.1431274, 56,  0.0000142
 4864.00,  0.1178589, 72,  0.0000185
 4680.00,  0.1781616, 61,  0.0000185
 7344.00,  0.1622314, 28,  0.0000189
 7352.00,  0.1785278, 30,  0.0000131
 7368.00,  0.1013489, 29,  0.0000124
 7352.00,  0.2204590, 10,  0.0000174
 4896.00,  0.2410889, 18,  0.0000174
 5200.00,  0.0048218, 367,  0.0000139
 8928.00,  0.0077515, 118,  0.0000139
 5128.00,  0.0552673, 9,  0.0000141
 5256.00,  0.0029907, 145,  0.0000141
 7352.00,  0.2400818, 15,  0.0000141
 7352.00,  0.2364502, 18,  0.0000174
 7352.00,  0.1713257, 22,  0.0000128
 5664.00,  0.0978394, 15,  0.0000173
 7368.00,  0.1454468, 36,  0.0000173
 7360.00,  0.1440430, 9,  0.0000132
 4944.00,  0.3643188, 8,  0.0000130
